,sales_date,store,id,product_type,next_sale
334,2022-01-12 14:00:00,Lewisham,322,Liquid ,2022-01-12 14:00:00
335,2022-01-12 14:00:00,Lewisham,332,Liquid ,2022-01-12 14:00:00
336,2022-01-12 14:00:00,Lewisham,333,Liquid ,2022-01-12 14:00:00
337,2022-01-12 14:00:00,Lewisham,334,Bar ,2022-01-12 14:00:00
338,2022-01-12 14:00:00,Lewisham,344,Liquid ,2022-01-12 14:00:00
339,2022-01-12 14:00:00,Lewisham,345,Bar ,2022-01-12 15:00:00
340,2022-01-12 15:00:00,Lewisham,335,Liquid ,2022-01-12 15:00:00
341,2022-01-12 15:00:00,Lewisham,346,Liquid ,2022-01-12 16:00:00
342,2022-01-12 16:00:00,Lewisham,323,Liquid ,2022-01-12 16:00:00
343,2022-01-12 16:00:00,Lewisham,336,Bar ,2022-01-12 17:00:00
344,2022-01-12 17:00:00,Lewisham,324,Liquid ,2022-01-12 17:00:00
345,2022-01-12 17:00:00,Lewisham,337,Liquid ,2022-01-13 09:00:00
346,2022-01-13 09:00:00,Lewisham,347,Liquid ,2022-01-13 10:00:00
347,2022-01-13 10:00:00,Lewisham,348,Liquid ,2022-01-13 10:00:00
348,2022-01-13 10:00:00,Lewisham,359,Liquid ,2022-01-13 10:00:00
349,2022-01-13 10:00:00,Lewisham,369,Liquid ,2022-01-13 11:00:00
350,2022-01-13 11:00:00,Lewisham,360,Liquid ,2022-01-13 11:00:00
351,2022-01-13 11:00:00,Lewisham,361,Bar ,2022-01-13 12:00:00
352,2022-01-13 12:00:00,Lewisham,349,Liquid ,2022-01-13 12:00:00
353,2022-01-13 12:00:00,Lewisham,350,Liquid ,2022-01-13 12:00:00
354,2022-01-13 12:00:00,Lewisham,351,Liquid ,2022-01-13 12:00:00
355,2022-01-13 12:00:00,Lewisham,362,Bar ,2022-01-13 12:00:00
356,2022-01-13 12:00:00,Lewisham,370,Liquid ,2022-01-13 13:00:00
357,2022-01-13 13:00:00,Lewisham,352,Liquid ,2022-01-13 13:00:00
358,2022-01-13 13:00:00,Lewisham,363,Liquid ,2022-01-13 13:00:00
359,2022-01-13 13:00:00,Lewisham,371,Liquid ,2022-01-13 14:00:00
360,2022-01-13 14:00:00,Lewisham,353,Liquid ,2022-01-13 14:00:00
361,2022-01-13 14:00:00,Lewisham,364,Bar ,2022-01-13 14:00:00
362,2022-01-13 14:00:00,Lewisham,365,Liquid ,2022-01-13 14:00:00
363,2022-01-13 14:00:00,Lewisham,372,Liquid ,2022-01-13 15:00:00
364,2022-01-13 15:00:00,Lewisham,354,Liquid ,2022-01-13 15:00:00
365,2022-01-13 15:00:00,Lewisham,366,Liquid ,2022-01-13 15:00:00
366,2022-01-13 15:00:00,Lewisham,373,Bar ,2022-01-13 15:00:00
367,2022-01-13 15:00:00,Lewisham,374,Liquid ,2022-01-13 16:00:00
368,2022-01-13 16:00:00,Lewisham,355,Liquid ,2022-01-13 16:00:00
369,2022-01-13 16:00:00,Lewisham,356,Liquid ,2022-01-13 16:00:00
370,2022-01-13 16:00:00,Lewisham,357,Liquid ,2022-01-13 16:00:00
371,2022-01-13 16:00:00,Lewisham,367,Liquid ,2022-01-13 17:00:00
372,2022-01-13 17:00:00,Lewisham,358,Bar ,2022-01-13 17:00:00
373,2022-01-13 17:00:00,Lewisham,368,Liquid ,2022-01-14 09:00:00
374,2022-01-14 09:00:00,Lewisham,375,Liquid ,2022-01-14 09:00:00
375,2022-01-14 09:00:00,Lewisham,386,Liquid ,2022-01-14 09:00:00
376,2022-01-14 09:00:00,Lewisham,387,Liquid ,2022-01-14 09:00:00
377,2022-01-14 09:00:00,Lewisham,388,Liquid ,2022-01-14 10:00:00
378,2022-01-14 10:00:00,Lewisham,376,Liquid ,2022-01-14 10:00:00
379,2022-01-14 10:00:00,Lewisham,389,Liquid ,2022-01-14 10:00:00
380,2022-01-14 10:00:00,Lewisham,400,Bar ,2022-01-14 10:00:00
381,2022-01-14 10:00:00,Lewisham,401,Liquid ,2022-01-14 11:00:00
382,2022-01-14 11:00:00,Lewisham,377,Bar ,2022-01-14 11:00:00
383,2022-01-14 11:00:00,Lewisham,378,Liquid ,2022-01-14 11:00:00
384,2022-01-14 11:00:00,Lewisham,390,Liquid ,2022-01-14 11:00:00
385,2022-01-14 11:00:00,Lewisham,402,Liquid ,2022-01-14 11:00:00
386,2022-01-14 11:00:00,Lewisham,403,Liquid ,2022-01-14 12:00:00
387,2022-01-14 12:00:00,Lewisham,379,Bar ,2022-01-14 12:00:00
388,2022-01-14 12:00:00,Lewisham,391,Liquid ,2022-01-14 12:00:00
389,2022-01-14 12:00:00,Lewisham,404,Bar ,2022-01-14 13:00:00
390,2022-01-14 13:00:00,Lewisham,380,Liquid ,2022-01-14 13:00:00
391,2022-01-14 13:00:00,Lewisham,381,Liquid ,2022-01-14 13:00:00
392,2022-01-14 13:00:00,Lewisham,392,Liquid ,2022-01-14 13:00:00
393,2022-01-14 13:00:00,Lewisham,405,Bar ,2022-01-14 13:00:00
394,2022-01-14 13:00:00,Lewisham,406,Liquid ,2022-01-14 14:00:00
395,2022-01-14 14:00:00,Lewisham,382,Bar ,2022-01-14 14:00:00
396,2022-01-14 14:00:00,Lewisham,393,Liquid ,2022-01-14 15:00:00
397,2022-01-14 15:00:00,Lewisham,383,Liquid ,2022-01-14 15:00:00
398,2022-01-14 15:00:00,Lewisham,384,Liquid ,2022-01-14 15:00:00
399,2022-01-14 15:00:00,Lewisham,394,Liquid ,2022-01-14 15:00:00
400,2022-01-14 15:00:00,Lewisham,395,Liquid ,2022-01-14 15:00:00
401,2022-01-14 15:00:00,Lewisham,407,Liquid ,2022-01-14 16:00:00
402,2022-01-14 16:00:00,Lewisham,385,Liquid ,2022-01-14 16:00:00
403,2022-01-14 16:00:00,Lewisham,396,Liquid ,2022-01-14 16:00:00
404,2022-01-14 16:00:00,Lewisham,397,Liquid ,2022-01-14 16:00:00
405,2022-01-14 16:00:00,Lewisham,398,Bar ,2022-01-14 17:00:00
406,2022-01-14 17:00:00,Lewisham,399,Liquid ,2022-01-15 09:00:00
407,2022-01-15 09:00:00,Lewisham,408,Liquid ,2022-01-15 09:00:00
408,2022-01-15 09:00:00,Lewisham,409,Bar ,2022-01-15 09:00:00
409,2022-01-15 09:00:00,Lewisham,418,Liquid ,2022-01-15 09:00:00
410,2022-01-15 09:00:00,Lewisham,419,Bar ,2022-01-15 10:00:00
411,2022-01-15 10:00:00,Lewisham,410,Liquid ,2022-01-15 10:00:00
412,2022-01-15 10:00:00,Lewisham,420,Liquid ,2022-01-15 10:00:00
413,2022-01-15 10:00:00,Lewisham,421,Liquid ,2022-01-15 10:00:00
414,2022-01-15 10:00:00,Lewisham,422,Bar ,2022-01-15 10:00:00
415,2022-01-15 10:00:00,Lewisham,433,Liquid ,2022-01-15 10:00:00
416,2022-01-15 10:00:00,Lewisham,434,Liquid ,2022-01-15 11:00:00
417,2022-01-15 11:00:00,Lewisham,423,Liquid ,2022-01-15 11:00:00
418,2022-01-15 11:00:00,Lewisham,424,Liquid ,2022-01-15 11:00:00
419,2022-01-15 11:00:00,Lewisham,425,Liquid ,2022-01-15 11:00:00
420,2022-01-15 11:00:00,Lewisham,435,Bar ,2022-01-15 12:00:00
421,2022-01-15 12:00:00,Lewisham,411,Bar ,2022-01-15 12:00:00
422,2022-01-15 12:00:00,Lewisham,426,Liquid ,2022-01-15 13:00:00
423,2022-01-15 13:00:00,Lewisham,412,Bar ,2022-01-15 13:00:00
424,2022-01-15 13:00:00,Lewisham,427,Liquid ,2022-01-15 13:00:00
425,2022-01-15 13:00:00,Lewisham,436,Liquid ,2022-01-15 13:00:00
426,2022-01-15 13:00:00,Lewisham,437,Bar ,2022-01-15 14:00:00
427,2022-01-15 14:00:00,Lewisham,413,Bar ,2022-01-15 14:00:00
428,2022-01-15 14:00:00,Lewisham,414,Liquid ,2022-01-15 14:00:00
429,2022-01-15 14:00:00,Lewisham,438,Liquid ,2022-01-15 15:00:00
430,2022-01-15 15:00:00,Lewisham,415,Bar ,2022-01-15 15:00:00
431,2022-01-15 15:00:00,Lewisham,428,Liquid ,2022-01-15 15:00:00
432,2022-01-15 15:00:00,Lewisham,429,Liquid ,2022-01-15 15:00:00
433,2022-01-15 15:00:00,Lewisham,430,Bar ,2022-01-15 15:00:00
434,2022-01-15 15:00:00,Lewisham,439,Liquid ,2022-01-15 16:00:00
435,2022-01-15 16:00:00,Lewisham,416,Bar ,2022-01-15 16:00:00
436,2022-01-15 16:00:00,Lewisham,431,Liquid ,2022-01-15 16:00:00
437,2022-01-15 16:00:00,Lewisham,432,Liquid ,2022-01-15 17:00:00
438,2022-01-15 17:00:00,Lewisham,417,Liquid ,2022-01-16 09:00:00
439,2022-01-16 09:00:00,Lewisham,440,Bar ,2022-01-16 09:00:00
440,2022-01-16 09:00:00,Lewisham,441,Bar ,2022-01-16 09:00:00
441,2022-01-16 09:00:00,Lewisham,451,Liquid ,2022-01-16 09:00:00
442,2022-01-16 09:00:00,Lewisham,452,Liquid ,2022-01-16 10:00:00
443,2022-01-16 10:00:00,Lewisham,442,Liquid ,2022-01-16 10:00:00
444,2022-01-16 10:00:00,Lewisham,443,Liquid ,2022-01-16 10:00:00
445,2022-01-16 10:00:00,Lewisham,453,Liquid ,2022-01-16 10:00:00
446,2022-01-16 10:00:00,Lewisham,460,Liquid ,2022-01-16 11:00:00
447,2022-01-16 11:00:00,Lewisham,444,Bar ,2022-01-16 11:00:00
448,2022-01-16 11:00:00,Lewisham,454,Liquid ,2022-01-16 11:00:00
449,2022-01-16 11:00:00,Lewisham,461,Liquid ,2022-01-16 12:00:00
450,2022-01-16 12:00:00,Lewisham,445,Bar ,2022-01-16 12:00:00
451,2022-01-16 12:00:00,Lewisham,446,Liquid ,2022-01-16 12:00:00
452,2022-01-16 12:00:00,Lewisham,462,Liquid ,2022-01-16 12:00:00
453,2022-01-16 12:00:00,Lewisham,463,Liquid ,2022-01-16 13:00:00
454,2022-01-16 13:00:00,Lewisham,455,Liquid ,2022-01-16 14:00:00
455,2022-01-16 14:00:00,Lewisham,447,Liquid ,2022-01-16 14:00:00
456,2022-01-16 14:00:00,Lewisham,456,Bar ,2022-01-16 14:00:00
457,2022-01-16 14:00:00,Lewisham,464,Liquid ,2022-01-16 14:00:00
458,2022-01-16 14:00:00,Lewisham,465,Liquid ,2022-01-16 15:00:00
459,2022-01-16 15:00:00,Lewisham,448,Liquid ,2022-01-16 15:00:00
460,2022-01-16 15:00:00,Lewisham,457,Liquid ,2022-01-16 15:00:00
461,2022-01-16 15:00:00,Lewisham,466,Liquid ,2022-01-16 16:00:00
462,2022-01-16 16:00:00,Lewisham,449,Bar ,2022-01-16 16:00:00
463,2022-01-16 16:00:00,Lewisham,458,Liquid ,2022-01-16 17:00:00
464,2022-01-16 17:00:00,Lewisham,450,Liquid ,2022-01-16 17:00:00
465,2022-01-16 17:00:00,Lewisham,459,Liquid ,2022-01-17 09:00:00
466,2022-01-17 09:00:00,Lewisham,467,Liquid ,2022-01-17 09:00:00
467,2022-01-17 09:00:00,Lewisham,468,Liquid ,2022-01-17 09:00:00
468,2022-01-17 09:00:00,Lewisham,475,Bar ,2022-01-17 10:00:00
469,2022-01-17 10:00:00,Lewisham,476,Liquid ,2022-01-17 10:00:00
470,2022-01-17 10:00:00,Lewisham,484,Bar ,2022-01-17 10:00:00
471,2022-01-17 10:00:00,Lewisham,485,Liquid ,2022-01-17 11:00:00
472,2022-01-17 11:00:00,Lewisham,469,Liquid ,2022-01-17 11:00:00
473,2022-01-17 11:00:00,Lewisham,477,Liquid ,2022-01-17 12:00:00
474,2022-01-17 12:00:00,Lewisham,470,Bar ,2022-01-17 12:00:00
475,2022-01-17 12:00:00,Lewisham,478,Liquid ,2022-01-17 12:00:00
476,2022-01-17 12:00:00,Lewisham,486,Bar ,2022-01-17 12:00:00
477,2022-01-17 12:00:00,Lewisham,487,Liquid ,2022-01-17 13:00:00
478,2022-01-17 13:00:00,Lewisham,471,Liquid ,2022-01-17 13:00:00
479,2022-01-17 13:00:00,Lewisham,479,Liquid ,2022-01-17 13:00:00
480,2022-01-17 13:00:00,Lewisham,480,Liquid ,2022-01-17 13:00:00
481,2022-01-17 13:00:00,Lewisham,488,Liquid ,2022-01-17 13:00:00
482,2022-01-17 13:00:00,Lewisham,489,Liquid ,2022-01-17 14:00:00
483,2022-01-17 14:00:00,Lewisham,472,Liquid ,2022-01-17 14:00:00
484,2022-01-17 14:00:00,Lewisham,481,Liquid ,2022-01-17 14:00:00
485,2022-01-17 14:00:00,Lewisham,490,Liquid ,2022-01-17 15:00:00
486,2022-01-17 15:00:00,Lewisham,473,Liquid ,2022-01-17 15:00:00
487,2022-01-17 15:00:00,Lewisham,491,Liquid ,2022-01-17 15:00:00
488,2022-01-17 15:00:00,Lewisham,492,Liquid ,2022-01-17 16:00:00
489,2022-01-17 16:00:00,Lewisham,474,Bar ,2022-01-17 16:00:00
490,2022-01-17 16:00:00,Lewisham,482,Liquid ,2022-01-17 16:00:00
491,2022-01-17 16:00:00,Lewisham,483,Bar ,2022-01-18 09:00:00
492,2022-01-18 09:00:00,Lewisham,493,Liquid ,2022-01-18 11:00:00
493,2022-01-18 11:00:00,Lewisham,494,Liquid ,2022-01-18 11:00:00
494,2022-01-18 11:00:00,Lewisham,495,Bar ,2022-01-18 12:00:00
495,2022-01-18 12:00:00,Lewisham,496,Liquid ,2022-01-18 12:00:00
496,2022-01-18 12:00:00,Lewisham,497,Bar ,2022-01-18 12:00:00
497,2022-01-18 12:00:00,Lewisham,498,Liquid ,2022-01-18 13:00:00
498,2022-01-18 13:00:00,Lewisham,499,Liquid ,2022-01-18 13:00:00
499,2022-01-18 13:00:00,Lewisham,500,Liquid ,
500,2022-01-01 01:27:00,Online,1,Liquid ,2022-01-01 02:01:00
501,2022-01-01 02:01:00,Online,2,Liquid ,2022-01-01 02:54:00
502,2022-01-01 02:54:00,Online,3,Liquid ,2022-01-01 04:19:00
503,2022-01-01 04:19:00,Online,4,Liquid ,2022-01-01 05:54:00
504,2022-01-01 05:54:00,Online,5,Bar ,2022-01-01 06:17:00
505,2022-01-01 06:17:00,Online,6,Liquid ,2022-01-01 07:43:00
506,2022-01-01 07:43:00,Online,7,Liquid ,2022-01-01 07:56:00
507,2022-01-01 07:56:00,Online,8,Bar ,2022-01-01 09:28:00
508,2022-01-01 09:28:00,Online,9,Liquid ,2022-01-01 09:29:00
509,2022-01-01 09:29:00,Online,10,Liquid ,2022-01-01 10:11:00
510,2022-01-01 10:11:00,Online,11,Liquid ,2022-01-01 10:53:00
511,2022-01-01 10:53:00,Online,12,Liquid ,2022-01-01 11:15:00
512,2022-01-01 11:15:00,Online,13,Bar ,2022-01-01 11:24:00
513,2022-01-01 11:24:00,Online,14,Bar ,2022-01-01 11:49:00
514,2022-01-01 11:49:00,Online,15,Liquid ,2022-01-01 11:55:00
515,2022-01-01 11:55:00,Online,16,Bar ,2022-01-01 13:29:00
516,2022-01-01 13:29:00,Online,17,Liquid ,2022-01-01 14:42:00
517,2022-01-01 14:42:00,Online,18,Liquid ,2022-01-01 15:21:00
518,2022-01-01 15:21:00,Online,19,Bar ,2022-01-01 15:28:00
519,2022-01-01 15:28:00,Online,20,Bar ,2022-01-01 15:55:00
520,2022-01-01 15:55:00,Online,21,Liquid ,2022-01-01 16:09:00
521,2022-01-01 16:09:00,Online,22,Liquid ,2022-01-01 17:22:00
522,2022-01-01 17:22:00,Online,23,Bar ,2022-01-01 19:01:00
523,2022-01-01 19:01:00,Online,24,Liquid ,2022-01-01 19:45:00
524,2022-01-01 19:45:00,Online,25,Liquid ,2022-01-01 20:13:00
525,2022-01-01 20:13:00,Online,26,Bar ,2022-01-01 21:09:00
526,2022-01-01 21:09:00,Online,27,Liquid ,2022-01-01 22:48:00
527,2022-01-01 22:48:00,Online,28,Bar ,2022-01-01 23:56:00
528,2022-01-01 23:56:00,Online,29,Liquid ,2022-01-02 00:33:00
529,2022-01-02 00:33:00,Online,30,Bar ,2022-01-02 01:38:00
530,2022-01-02 01:38:00,Online,31,Bar ,2022-01-02 01:51:00
531,2022-01-02 01:51:00,Online,32,Liquid ,2022-01-02 01:58:00
532,2022-01-02 01:58:00,Online,33,Bar ,2022-01-02 03:22:00
533,2022-01-02 03:22:00,Online,34,Bar ,2022-01-02 03:52:00
534,2022-01-02 03:52:00,Online,35,Bar ,2022-01-02 04:17:00
535,2022-01-02 04:17:00,Online,36,Liquid ,2022-01-02 05:20:00
536,2022-01-02 05:20:00,Online,37,Bar ,2022-01-02 06:50:00
537,2022-01-02 06:50:00,Online,38,Bar ,2022-01-02 07:12:00
538,2022-01-02 07:12:00,Online,39,Liquid ,2022-01-02 08:46:00
539,2022-01-02 08:46:00,Online,40,Bar ,2022-01-02 09:33:00
540,2022-01-02 09:33:00,Online,41,Liquid ,2022-01-02 09:54:00
541,2022-01-02 09:54:00,Online,42,Bar ,2022-01-02 10:14:00
542,2022-01-02 10:14:00,Online,43,Liquid ,2022-01-02 10:52:00
543,2022-01-02 10:52:00,Online,44,Liquid ,2022-01-02 11:38:00
544,2022-01-02 11:38:00,Online,45,Liquid ,2022-01-02 12:28:00
545,2022-01-02 12:28:00,Online,46,Bar ,2022-01-02 13:57:00
546,2022-01-02 13:57:00,Online,47,Bar ,2022-01-02 14:08:00
547,2022-01-02 14:08:00,Online,48,Liquid ,2022-01-02 15:34:00
548,2022-01-02 15:34:00,Online,49,Liquid ,2022-01-02 15:43:00
549,2022-01-02 15:43:00,Online,50,Bar ,2022-01-02 16:37:00
550,2022-01-02 16:37:00,Online,51,Liquid ,2022-01-02 17:23:00
551,2022-01-02 17:23:00,Online,52,Bar ,2022-01-02 17:55:00
552,2022-01-02 17:55:00,Online,53,Bar ,2022-01-02 18:25:00
553,2022-01-02 18:25:00,Online,54,Bar ,2022-01-02 19:32:00
554,2022-01-02 19:32:00,Online,55,Liquid ,2022-01-02 20:20:00
555,2022-01-02 20:20:00,Online,56,Liquid ,2022-01-02 21:30:00
556,2022-01-02 21:30:00,Online,57,Liquid ,2022-01-02 23:01:00
557,2022-01-02 23:01:00,Online,58,Bar ,2022-01-03 00:07:00
558,2022-01-03 00:07:00,Online,59,Bar ,2022-01-03 00:17:00
559,2022-01-03 00:17:00,Online,60,Liquid ,2022-01-03 01:31:00
560,2022-01-03 01:31:00,Online,61,Liquid ,2022-01-03 02:24:00
561,2022-01-03 02:24:00,Online,62,Liquid ,2022-01-03 03:05:00
562,2022-01-03 03:05:00,Online,63,Liquid ,2022-01-03 04:19:00
563,2022-01-03 04:19:00,Online,64,Liquid ,2022-01-03 05:48:00
564,2022-01-03 05:48:00,Online,65,Bar ,2022-01-03 06:48:00
565,2022-01-03 06:48:00,Online,66,Bar ,2022-01-03 07:13:00
566,2022-01-03 07:13:00,Online,67,Liquid ,2022-01-03 07:54:00
567,2022-01-03 07:54:00,Online,68,Liquid ,2022-01-03 08:17:00
568,2022-01-03 08:17:00,Online,69,Liquid ,2022-01-03 09:14:00
569,2022-01-03 09:14:00,Online,70,Liquid ,2022-01-03 10:13:00
570,2022-01-03 10:13:00,Online,71,Liquid ,2022-01-03 11:40:00
571,2022-01-03 11:40:00,Online,72,Bar ,2022-01-03 12:21:00
572,2022-01-03 12:21:00,Online,73,Bar ,2022-01-03 12:41:00
573,2022-01-03 12:41:00,Online,74,Liquid ,2022-01-03 13:37:00
574,2022-01-03 13:37:00,Online,75,Bar ,2022-01-03 14:44:00
575,2022-01-03 14:44:00,Online,76,Liquid ,2022-01-03 15:14:00
576,2022-01-03 15:14:00,Online,77,Bar ,2022-01-03 16:19:00
577,2022-01-03 16:19:00,Online,78,Bar ,2022-01-03 16:39:00
578,2022-01-03 16:39:00,Online,79,Bar ,2022-01-03 17:35:00
579,2022-01-03 17:35:00,Online,80,Liquid ,2022-01-03 17:53:00
580,2022-01-03 17:53:00,Online,81,Liquid ,2022-01-03 18:28:00
581,2022-01-03 18:28:00,Online,82,Liquid ,2022-01-03 19:48:00
582,2022-01-03 19:48:00,Online,83,Liquid ,2022-01-03 20:53:00
583,2022-01-03 20:53:00,Online,84,Liquid ,2022-01-03 21:58:00
584,2022-01-03 21:58:00,Online,85,Liquid ,2022-01-03 23:30:00
585,2022-01-03 23:30:00,Online,86,Liquid ,2022-01-04 00:58:00
586,2022-01-04 00:58:00,Online,87,Liquid ,2022-01-04 01:13:00
587,2022-01-04 01:13:00,Online,88,Liquid ,2022-01-04 02:25:00
588,2022-01-04 02:25:00,Online,89,Bar ,2022-01-04 03:54:00
589,2022-01-04 03:54:00,Online,90,Liquid ,2022-01-04 04:39:00
590,2022-01-04 04:39:00,Online,91,Liquid ,2022-01-04 05:30:00
591,2022-01-04 05:30:00,Online,92,Liquid ,2022-01-04 06:00:00
592,2022-01-04 06:00:00,Online,93,Bar ,2022-01-04 07:15:00
593,2022-01-04 07:15:00,Online,94,Bar ,2022-01-04 07:48:00
594,2022-01-04 07:48:00,Online,95,Liquid ,2022-01-04 08:52:00
595,2022-01-04 08:52:00,Online,96,Bar ,2022-01-04 10:14:00
596,2022-01-04 10:14:00,Online,97,Liquid ,2022-01-04 10:39:00
597,2022-01-04 10:39:00,Online,98,Liquid ,2022-01-04 10:55:00
598,2022-01-04 10:55:00,Online,99,Liquid ,2022-01-04 12:21:00
599,2022-01-04 12:21:00,Online,100,Liquid ,2022-01-04 13:43:00
600,2022-01-04 13:43:00,Online,101,Bar ,2022-01-04 14:44:00
601,2022-01-04 14:44:00,Online,102,Bar ,2022-01-04 15:38:00
602,2022-01-04 15:38:00,Online,103,Liquid ,2022-01-04 15:47:00
603,2022-01-04 15:47:00,Online,104,Bar ,2022-01-04 16:07:00
604,2022-01-04 16:07:00,Online,105,Liquid ,2022-01-04 16:35:00
605,2022-01-04 16:35:00,Online,106,Liquid ,2022-01-04 17:27:00
606,2022-01-04 17:27:00,Online,107,Liquid ,2022-01-04 18:02:00
607,2022-01-04 18:02:00,Online,108,Bar ,2022-01-04 18:19:00
608,2022-01-04 18:19:00,Online,109,Bar ,2022-01-04 19:24:00
609,2022-01-04 19:24:00,Online,110,Liquid ,2022-01-04 20:15:00
610,2022-01-04 20:15:00,Online,111,Bar ,2022-01-04 20:43:00
611,2022-01-04 20:43:00,Online,112,Liquid ,2022-01-04 20:59:00
612,2022-01-04 20:59:00,Online,113,Bar ,2022-01-04 22:06:00
613,2022-01-04 22:06:00,Online,114,Liquid ,2022-01-04 23:18:00
614,2022-01-04 23:18:00,Online,115,Liquid ,2022-01-05 00:49:00
615,2022-01-05 00:49:00,Online,116,Liquid ,2022-01-05 01:53:00
616,2022-01-05 01:53:00,Online,117,Liquid ,2022-01-05 01:57:00
617,2022-01-05 01:57:00,Online,118,Bar ,2022-01-05 02:43:00
618,2022-01-05 02:43:00,Online,119,Liquid ,2022-01-05 03:23:00
619,2022-01-05 03:23:00,Online,120,Liquid ,2022-01-05 03:54:00
620,2022-01-05 03:54:00,Online,121,Liquid ,2022-01-05 04:19:00
621,2022-01-05 04:19:00,Online,122,Bar ,2022-01-05 04:27:00
622,2022-01-05 04:27:00,Online,123,Bar ,2022-01-05 05:21:00
623,2022-01-05 05:21:00,Online,124,Liquid ,2022-01-05 06:51:00
624,2022-01-05 06:51:00,Online,125,Bar ,2022-01-05 07:55:00
625,2022-01-05 07:55:00,Online,126,Bar ,2022-01-05 09:07:00
626,2022-01-05 09:07:00,Online,127,Bar ,2022-01-05 09:44:00
627,2022-01-05 09:44:00,Online,128,Bar ,2022-01-05 10:01:00
628,2022-01-05 10:01:00,Online,129,Liquid ,2022-01-05 11:12:00
629,2022-01-05 11:12:00,Online,130,Bar ,2022-01-05 12:45:00
630,2022-01-05 12:45:00,Online,131,Liquid ,2022-01-05 12:57:00
631,2022-01-05 12:57:00,Online,132,Liquid ,2022-01-05 13:20:00
632,2022-01-05 13:20:00,Online,133,Bar ,2022-01-05 13:58:00
633,2022-01-05 13:58:00,Online,134,Liquid ,2022-01-05 15:11:00
634,2022-01-05 15:11:00,Online,135,Bar ,2022-01-05 16:31:00
635,2022-01-05 16:31:00,Online,136,Liquid ,2022-01-05 16:52:00
636,2022-01-05 16:52:00,Online,137,Liquid ,2022-01-05 17:43:00
637,2022-01-05 17:43:00,Online,138,Liquid ,2022-01-05 17:57:00
638,2022-01-05 17:57:00,Online,139,Liquid ,2022-01-05 19:22:00
639,2022-01-05 19:22:00,Online,140,Bar ,2022-01-05 19:58:00
640,2022-01-05 19:58:00,Online,141,Liquid ,2022-01-05 21:15:00
641,2022-01-05 21:15:00,Online,142,Liquid ,2022-01-05 22:41:00
642,2022-01-05 22:41:00,Online,143,Liquid ,2022-01-06 00:04:00
643,2022-01-06 00:04:00,Online,144,Liquid ,2022-01-06 00:42:00
644,2022-01-06 00:42:00,Online,145,Liquid ,2022-01-06 00:47:00
645,2022-01-06 00:47:00,Online,146,Liquid ,2022-01-06 01:38:00
646,2022-01-06 01:38:00,Online,147,Liquid ,2022-01-06 01:54:00
647,2022-01-06 01:54:00,Online,148,Bar ,2022-01-06 02:54:00
648,2022-01-06 02:54:00,Online,149,Bar ,2022-01-06 03:07:00
649,2022-01-06 03:07:00,Online,150,Liquid ,2022-01-06 03:12:00
650,2022-01-06 03:12:00,Online,151,Bar ,2022-01-06 03:51:00
651,2022-01-06 03:51:00,Online,152,Liquid ,2022-01-06 04:40:00
652,2022-01-06 04:40:00,Online,153,Liquid ,2022-01-06 05:29:00
653,2022-01-06 05:29:00,Online,154,Liquid ,2022-01-06 06:38:00
654,2022-01-06 06:38:00,Online,155,Bar ,2022-01-06 06:57:00
655,2022-01-06 06:57:00,Online,156,Liquid ,2022-01-06 07:03:00
656,2022-01-06 07:03:00,Online,157,Liquid ,2022-01-06 07:50:00
657,2022-01-06 07:50:00,Online,158,Liquid ,2022-01-06 08:38:00
658,2022-01-06 08:38:00,Online,159,Liquid ,2022-01-06 09:33:00
659,2022-01-06 09:33:00,Online,160,Liquid ,2022-01-06 11:03:00
660,2022-01-06 11:03:00,Online,161,Liquid ,2022-01-06 11:59:00
661,2022-01-06 11:59:00,Online,162,Liquid ,2022-01-06 12:43:00
662,2022-01-06 12:43:00,Online,163,Liquid ,2022-01-06 13:10:00
663,2022-01-06 13:10:00,Online,164,Bar ,2022-01-06 13:29:00
664,2022-01-06 13:29:00,Online,165,Liquid ,2022-01-06 14:01:00
665,2022-01-06 14:01:00,Online,166,Bar ,2022-01-06 15:04:00
666,2022-01-06 15:04:00,Online,167,Liquid ,2022-01-06 16:38:00
667,2022-01-06 16:38:00,Online,168,Liquid ,2022-01-06 16:59:00
668,2022-01-06 16:59:00,Online,169,Liquid ,2022-01-06 17:40:00
669,2022-01-06 17:40:00,Online,170,Liquid ,2022-01-06 18:00:00
670,2022-01-06 18:00:00,Online,171,Liquid ,2022-01-06 19:27:00
671,2022-01-06 19:27:00,Online,172,Liquid ,2022-01-06 21:05:00
672,2022-01-06 21:05:00,Online,173,Liquid ,2022-01-06 22:27:00
673,2022-01-06 22:27:00,Online,174,Liquid ,2022-01-06 23:21:00
674,2022-01-06 23:21:00,Online,175,Bar ,2022-01-07 00:16:00
675,2022-01-07 00:16:00,Online,176,Liquid ,2022-01-07 00:30:00
676,2022-01-07 00:30:00,Online,177,Liquid ,2022-01-07 01:06:00
677,2022-01-07 01:06:00,Online,178,Bar ,2022-01-07 01:58:00
678,2022-01-07 01:58:00,Online,179,Liquid ,2022-01-07 02:09:00
679,2022-01-07 02:09:00,Online,180,Liquid ,2022-01-07 03:02:00
680,2022-01-07 03:02:00,Online,181,Bar ,2022-01-07 04:10:00
681,2022-01-07 04:10:00,Online,182,Bar ,2022-01-07 04:30:00
